date,canteen,product_id,unit_sold,total_sales,weather,season,academic_calendar,time_of_sale,product_name,price,cost
2/7/2022,E,1293,15,1338,Windy,Winter,Winter,Evening,Samosa,89,40
2/7/2022,C,1294,9,763,Windy,Winter,Winter,Morning,Pizza (Veg/Non-Veg),85,41
2/7/2022,A,1295,14,1278,Windy,Winter,Winter,Afternoon,Biryani (Veg/Non-Veg),91,72
2/7/2022,B,1296,13,1103,Windy,Winter,Winter,Evening,Pizza (Veg/Non-Veg),85,41
2/8/2022,B,1297,13,1442,Cloudy,Winter,Exam,Afternoon,Dahi Puri,111,91
2/8/2022,A,1298,14,467,Cloudy,Winter,Exam,Afternoon,Spring Rolls,71,51
2/8/2022,D,1299,9,573,Cloudy,Winter,Exam,Evening,Energy Drinks,64,45
2/9/2022,D,1300,20,1492,Sunny,Winter,Summer,Morning,Quinoa Salad,75,42
2/9/2022,E,1301,14,1235,Sunny,Winter,Summer,Evening,French Fries,88,71
2/9/2022,E,1302,5,161,Sunny,Winter,Summer,Afternoon,Ragda Pattice,92,72
2/9/2022,A,1303,13,1681,Sunny,Winter,Summer,Morning,Pudding,129,90
2/9/2022,E,1304,12,1536,Sunny,Winter,Summer,Evening,Whole Wheat Wraps,128,85
2/9/2022,A,1305,12,1190,Sunny,Winter,Summer,Afternoon,Noodles (Chowmein),99,85
2/10/2022,C,1306,13,535,Rainy,Winter,Winter,Afternoon,Pani Puri,65,45
2/10/2022,E,1307,9,671,Rainy,Winter,Winter,Evening,Quinoa Salad,75,42
2/10/2022,D,1308,13,1103,Rainy,Winter,Winter,Evening,Pizza (Veg/Non-Veg),85,41
2/10/2022,D,1309,16,1681,Rainy,Winter,Winter,Afternoon,Burger (Veg/Non-Veg),105,60
2/10/2022,B,1310,3,87,Rainy,Winter,Winter,Morning,Pakora (Bhaji),29,8
2/10/2022,E,1311,2,256,Rainy,Winter,Winter,Morning,Whole Wheat Wraps,128,85
2/10/2022,E,1312,13,148,Rainy,Winter,Winter,Afternoon,Dhokla,113,93
2/10/2022,A,1313,2,264,Rainy,Winter,Winter,Morning,Idli,132,72
2/11/2022,B,1314,9,464,Snowy,Winter,Holiday,Evening,Aloo Chaat,52,10
2/11/2022,E,1315,1,123,Snowy,Winter,Holiday,Morning,Sushi Rolls (Veg),123,32
2/11/2022,E,1316,20,2722,Snowy,Winter,Holiday,Evening,Coconut Water,136,64
2/11/2022,B,1317,17,1668,Snowy,Winter,Holiday,Morning,"Dosa (Plain, Masala)",98,82
2/11/2022,C,1318,16,1556,Snowy,Winter,Holiday,Morning,Misal Pav,97,81
2/11/2022,D,1319,6,793,Snowy,Winter,Holiday,Evening,Idli,132,72
2/11/2022,E,1320,10,465,Snowy,Winter,Holiday,Evening,"Soda (Cola, Lemon)",46,43
2/11/2022,D,1321,0,0,Snowy,Winter,Holiday,Afternoon,Buttermilk (Chaas),104,84
2/11/2022,B,1322,9,803,Snowy,Winter,Holiday,Evening,Samosa,89,40
2/11/2022,D,1323,0,0,Snowy,Winter,Holiday,Morning,Bhel Puri,113,93
2/12/2022,C,1324,11,204,Rainy,Winter,Break,Morning,Falafel Plate,55,35
2/12/2022,A,1325,8,233,Rainy,Winter,Break,Morning,Pakora (Bhaji),29,8
2/12/2022,B,1326,4,353,Rainy,Winter,Break,Afternoon,Steamed Dumplings,88,59
2/12/2022,D,1327,4,241,Rainy,Winter,Break,Morning,Bhel Puri,104,84
2/12/2022,A,1328,2,86,Rainy,Winter,Break,Evening,Spaghetti Aglio e Olio,107,87
2/12/2022,C,1329,18,1290,Rainy,Winter,Break,Evening,Aloo Gobi,72,33
2/12/2022,C,1330,8,876,Rainy,Winter,Break,Morning,Kheer,109,24
2/12/2022,B,1331,18,684,Rainy,Winter,Break,Evening,Fried Rice (Veg/Non-Veg),38,21
2/12/2022,A,1332,1,91,Rainy,Winter,Break,Afternoon,Biryani (Veg/Non-Veg),91,72
2/13/2022,C,1333,17,548,Rainy,Winter,Fall,Morning,Ragda Pattice,92,72
2/13/2022,C,1334,5,646,Rainy,Winter,Fall,Evening,Pudding,129,90
2/13/2022,E,1335,18,581,Rainy,Winter,Fall,Evening,Ragda Pattice,92,72
2/13/2022,D,1336,16,2115,Rainy,Winter,Fall,Afternoon,Idli,132,72
2/13/2022,D,1337,14,1236,Rainy,Winter,Fall,Afternoon,Steamed Dumplings,88,59
2/13/2022,A,1338,0,0,Rainy,Winter,Fall,Afternoon,Caesar Salad,90,70
2/13/2022,E,1339,11,1524,Rainy,Winter,Fall,Morning,Brown Rice Bowl,139,14
2/13/2022,A,1340,13,1276,Rainy,Winter,Fall,Morning,"Dosa (Plain, Masala)",98,82
2/13/2022,D,1341,18,2199,Rainy,Winter,Fall,Evening,Avocado Toast,122,65
2/13/2022,B,1342,18,1089,Rainy,Winter,Fall,Morning,Brownies,98,78
2/13/2022,C,1343,14,1347,Rainy,Winter,Fall,Morning,Jalebi,96,15
2/13/2022,B,1344,18,1600,Rainy,Winter,Fall,Evening,Lemonade,89,7
2/13/2022,A,1345,3,416,Rainy,Winter,Fall,Morning,Brown Rice Bowl,139,14
2/13/2022,A,1346,11,700,Rainy,Winter,Fall,Evening,Aloo Tikki,108,88
2/14/2022,B,1347,5,642,Sunny,Winter,Spring,Morning,Gulab Jamun,128,79
2/14/2022,E,1348,16,2115,Sunny,Winter,Spring,Afternoon,Idli,132,72
2/14/2022,E,1349,4,137,Sunny,Winter,Spring,Afternoon,Fruit Custard,76,56
2/14/2022,E,1350,0,0,Sunny,Winter,Spring,Morning,Maggi Noodles,49,29
2/14/2022,B,1351,0,0,Sunny,Winter,Spring,Evening,Sushi Rolls (Veg),123,32
2/15/2022,E,1352,20,667,Cloudy,Winter,Fall,Evening,Spring Rolls,71,51
2/15/2022,D,1353,0,0,Cloudy,Winter,Fall,Afternoon,Noodles (Chowmein),99,85
2/15/2022,A,1354,12,1184,Cloudy,Winter,Fall,Evening,Chole Bhature,99,16
2/15/2022,B,1355,17,1528,Cloudy,Winter,Fall,Morning,Hakka Noodles,90,56
2/15/2022,D,1356,14,1347,Cloudy,Winter,Fall,Afternoon,Jalebi,96,15
2/15/2022,A,1357,7,436,Cloudy,Winter,Fall,Morning,Milkshake (various flavors),103,83
2/15/2022,B,1358,2,221,Cloudy,Winter,Fall,Afternoon,Lassi (Sweet/Salty),111,77
2/15/2022,C,1359,8,112,Cloudy,Winter,Fall,Morning,Pav Bhaji,65,45
2/16/2022,D,1360,6,776,Cloudy,Winter,Winter,Afternoon,Pudding,129,90
2/16/2022,E,1361,17,1873,Cloudy,Winter,Winter,Afternoon,Pesarattu,110,90
2/16/2022,E,1362,17,1501,Cloudy,Winter,Winter,Evening,Steamed Dumplings,88,59
2/16/2022,B,1363,9,1152,Cloudy,Winter,Winter,Evening,Whole Wheat Wraps,128,85
2/16/2022,A,1364,3,265,Cloudy,Winter,Winter,Afternoon,Vada Pav,88,11
2/17/2022,B,1365,20,1984,Snowy,Winter,Spring,Evening,Noodles (Chowmein),99,85
2/17/2022,B,1366,7,681,Snowy,Winter,Spring,Evening,Misal Pav,97,81
2/17/2022,B,1367,18,647,Snowy,Winter,Spring,Morning,Paneer Tikka,110,90
2/17/2022,C,1368,6,105,Snowy,Winter,Spring,Morning,Greek Yogurt with Fruits,52,32
2/17/2022,B,1369,7,691,Snowy,Winter,Spring,Afternoon,Chole Bhature,99,16
2/17/2022,D,1370,15,2096,Snowy,Winter,Spring,Morning,Sev Puri,140,63
2/17/2022,B,1371,12,1633,Snowy,Winter,Spring,Morning,Coconut Water,136,64
2/17/2022,B,1372,18,474,Snowy,Winter,Spring,Evening,Sandwiches (various fillings),26,10
2/17/2022,E,1373,13,820,Snowy,Winter,Spring,Evening,Burrito Bowl,116,96
2/18/2022,B,1374,10,1080,Windy,Winter,Holiday,Afternoon,Dal Makhani,108,58
2/18/2022,C,1375,4,245,Windy,Winter,Holiday,Morning,Wraps and Rolls,61,15
2/18/2022,A,1376,16,1763,Windy,Winter,Holiday,Morning,Pesarattu,110,90
2/18/2022,D,1377,4,241,Windy,Winter,Holiday,Morning,Bhel Puri,104,84
2/18/2022,E,1378,3,298,Windy,Winter,Holiday,Morning,Noodles (Chowmein),99,85
2/19/2022,E,1379,8,412,Cloudy,Winter,Holiday,Afternoon,Aloo Chaat,52,10
2/19/2022,B,1380,19,2080,Cloudy,Winter,Holiday,Afternoon,Kheer,109,24
2/19/2022,A,1381,7,843,Cloudy,Winter,Holiday,Evening,Vegetable Stir Fry,120,95
2/19/2022,A,1382,2,178,Cloudy,Winter,Holiday,Evening,Samosa,89,40
2/19/2022,A,1383,2,138,Cloudy,Winter,Holiday,Evening,Buttermilk (Chaas),104,84
2/19/2022,D,1384,3,103,Cloudy,Winter,Holiday,Afternoon,Fruit Custard,76,56
2/19/2022,E,1385,9,1099,Cloudy,Winter,Holiday,Afternoon,Avocado Toast,122,65
2/19/2022,E,1386,0,0,Cloudy,Winter,Holiday,Evening,Steamed Dumplings,88,59
2/19/2022,B,1387,18,314,Cloudy,Winter,Holiday,Morning,Greek Yogurt with Fruits,52,32
2/19/2022,B,1388,16,1587,Cloudy,Winter,Holiday,Evening,Noodles (Chowmein),99,85
2/20/2022,D,1389,19,352,Rainy,Winter,Summer,Morning,Falafel Plate,55,35
2/20/2022,A,1390,3,289,Rainy,Winter,Summer,Evening,Jalebi,96,15
2/20/2022,E,1391,20,582,Rainy,Winter,Summer,Afternoon,Pakora (Bhaji),29,8
2/20/2022,E,1392,20,824,Rainy,Winter,Summer,Afternoon,Pani Puri,65,45
2/20/2022,B,1393,17,1686,Rainy,Winter,Summer,Afternoon,Noodles (Chowmein),99,85
2/20/2022,A,1394,18,1643,Rainy,Winter,Summer,Evening,Biryani (Veg/Non-Veg),91,72
2/20/2022,C,1395,2,220,Rainy,Winter,Summer,Morning,Pesarattu,110,90
2/21/2022,A,1396,18,532,Rainy,Winter,Fall,Afternoon,Coffee,54,34
2/21/2022,B,1397,17,1268,Rainy,Winter,Fall,Afternoon,Quinoa Salad,75,42
2/21/2022,B,1398,13,1434,Rainy,Winter,Fall,Afternoon,Rajma Chawal,110,31
2/21/2022,E,1399,7,681,Rainy,Winter,Fall,Morning,Misal Pav,97,81
2/21/2022,E,1400,1,123,Rainy,Winter,Fall,Afternoon,Vegetable Pulao,123,54
2/21/2022,A,1401,10,877,Rainy,Winter,Fall,Afternoon,Chai (Tea),111,91
2/21/2022,C,1402,20,281,Rainy,Winter,Fall,Afternoon,Pav Bhaji,65,45
2/21/2022,D,1403,12,315,Rainy,Winter,Fall,Afternoon,Pad Thai,71,51
2/21/2022,B,1404,3,270,Rainy,Winter,Fall,Evening,Hakka Noodles,90,56
2/21/2022,D,1405,13,1147,Rainy,Winter,Fall,Afternoon,French Fries,88,71
2/22/2022,E,1406,6,826,Windy,Winter,Fall,Afternoon,Pav Bhaji,138,80
2/22/2022,B,1407,17,2091,Windy,Winter,Fall,Afternoon,Sushi Rolls (Veg),123,32
2/22/2022,E,1408,15,1316,Windy,Winter,Fall,Morning,Chai (Tea),111,91
2/22/2022,C,1409,3,396,Windy,Winter,Fall,Evening,Idli,132,72
2/22/2022,B,1410,2,110,Windy,Winter,Fall,Afternoon,Ice Cream (various flavors),55,35
2/22/2022,E,1411,11,767,Windy,Winter,Fall,Evening,Pasta (various sauces),105,85
2/23/2022,A,1412,13,1160,Rainy,Winter,Fall,Afternoon,Samosa,89,40
2/23/2022,D,1413,9,1156,Rainy,Winter,Fall,Evening,Gulab Jamun,128,79
2/23/2022,D,1414,1,85,Rainy,Winter,Fall,Afternoon,Pizza (Veg/Non-Veg),85,41
2/24/2022,B,1415,12,860,Cloudy,Winter,Break,Evening,Aloo Gobi,72,33
2/24/2022,D,1416,15,1334,Cloudy,Winter,Break,Afternoon,Lemonade,89,7
2/24/2022,A,1417,8,867,Cloudy,Winter,Break,Afternoon,Quesadillas,108,49
2/24/2022,C,1418,3,191,Cloudy,Winter,Break,Morning,Energy Drinks,64,45
2/24/2022,C,1419,3,366,Cloudy,Winter,Break,Morning,Avocado Toast,122,65
2/25/2022,E,1420,18,1280,Cloudy,Winter,Summer,Afternoon,Nachos,101,81
2/25/2022,A,1421,5,259,Cloudy,Winter,Summer,Evening,Sooji Halwa,52,20
2/25/2022,C,1422,18,1588,Cloudy,Winter,Summer,Morning,French Fries,88,71
2/25/2022,E,1423,4,544,Cloudy,Winter,Summer,Afternoon,Coconut Water,136,64
2/25/2022,C,1424,7,953,Cloudy,Winter,Summer,Evening,Coconut Water,136,64
2/26/2022,D,1425,19,1313,Snowy,Winter,Summer,Evening,Buttermilk (Chaas),104,84
2/26/2022,D,1426,9,789,Snowy,Winter,Summer,Morning,Chai (Tea),111,91
2/26/2022,D,1427,10,698,Snowy,Winter,Summer,Morning,Pasta (various sauces),105,85
2/26/2022,D,1428,2,277,Snowy,Winter,Summer,Afternoon,Brown Rice Bowl,139,14
2/26/2022,A,1429,9,736,Snowy,Winter,Summer,Evening,Mixed Bean Salad,82,9
2/26/2022,D,1430,6,175,Snowy,Winter,Summer,Morning,Pakora (Bhaji),29,8
2/26/2022,B,1431,0,0,Snowy,Winter,Summer,Evening,Sushi Rolls (Veg),123,32
2/26/2022,B,1432,8,1034,Snowy,Winter,Summer,Evening,Pudding,129,90
2/26/2022,C,1433,11,1155,Snowy,Winter,Summer,Evening,Burger (Veg/Non-Veg),105,60
2/26/2022,D,1434,15,708,Snowy,Winter,Summer,Morning,Caesar Salad,90,70
2/26/2022,B,1435,11,673,Snowy,Winter,Summer,Afternoon,Wraps and Rolls,61,15
2/26/2022,A,1436,4,56,Snowy,Winter,Summer,Afternoon,Pav Bhaji,65,45
2/26/2022,E,1437,10,1095,Snowy,Winter,Summer,Morning,Kheer,109,24
2/27/2022,B,1438,11,899,Cloudy,Winter,Summer,Evening,Mixed Bean Salad,82,9
2/27/2022,C,1439,17,1875,Cloudy,Winter,Summer,Evening,Rajma Chawal,110,31
2/27/2022,A,1440,4,50,Cloudy,Winter,Summer,Evening,Pani Puri/Golgappa,53,33
2/27/2022,C,1441,17,881,Cloudy,Winter,Summer,Evening,Sooji Halwa,52,20
2/27/2022,B,1442,17,1186,Cloudy,Winter,Summer,Morning,Pasta (various sauces),105,85
2/27/2022,D,1443,5,161,Cloudy,Winter,Summer,Evening,Ragda Pattice,92,72
2/27/2022,C,1444,3,191,Cloudy,Winter,Summer,Afternoon,Aloo Tikki,108,88
2/27/2022,D,1445,17,881,Cloudy,Winter,Summer,Afternoon,Sooji Halwa,52,20
2/27/2022,B,1446,0,0,Cloudy,Winter,Summer,Afternoon,Lemonade,89,7
2/27/2022,B,1447,7,953,Cloudy,Winter,Summer,Morning,Coconut Water,136,64
2/27/2022,D,1448,2,25,Cloudy,Winter,Summer,Afternoon,Pani Puri/Golgappa,53,33
2/27/2022,E,1449,4,144,Cloudy,Winter,Summer,Morning,Paneer Tikka,110,90
2/27/2022,A,1450,20,2560,Cloudy,Winter,Summer,Evening,Whole Wheat Wraps,128,85
2/27/2022,E,1451,6,723,Cloudy,Winter,Summer,Afternoon,Vegetable Stir Fry,120,95
2/27/2022,B,1452,17,503,Cloudy,Winter,Summer,Afternoon,Coffee,54,34
2/27/2022,B,1453,20,666,Cloudy,Winter,Summer,Afternoon,Rasgulla,109,89
2/27/2022,B,1454,11,1192,Cloudy,Winter,Summer,Afternoon,Quesadillas,108,49
2/27/2022,A,1455,8,100,Cloudy,Winter,Summer,Evening,Pani Puri/Golgappa,53,33
2/27/2022,B,1456,17,1073,Cloudy,Winter,Summer,Morning,Burrito Bowl,116,96
2/28/2022,E,1457,3,158,Cloudy,Winter,Exam,Morning,Thai Green Curry,53,44
2/28/2022,A,1458,2,82,Cloudy,Winter,Exam,Afternoon,Pani Puri,65,45
2/28/2022,A,1459,10,432,Cloudy,Winter,Exam,Evening,Spaghetti Aglio e Olio,107,87
2/28/2022,B,1460,8,346,Cloudy,Winter,Exam,Afternoon,Spaghetti Aglio e Olio,107,87
2/28/2022,D,1461,6,427,Cloudy,Winter,Exam,Morning,Nachos,101,81
3/1/2022,A,1462,6,665,Rainy,Summer,Exam,Evening,Dahi Puri,111,91
3/1/2022,E,1463,6,535,Rainy,Summer,Exam,Evening,Samosa,89,40
3/1/2022,C,1464,11,972,Rainy,Summer,Exam,Evening,Vada Pav,88,11
3/1/2022,B,1465,16,1138,Rainy,Summer,Exam,Evening,Nachos,101,81
3/1/2022,B,1466,6,311,Rainy,Summer,Exam,Afternoon,Sooji Halwa,52,20
3/1/2022,A,1467,19,1199,Rainy,Summer,Exam,Afternoon,Burrito Bowl,116,96
3/1/2022,D,1468,9,640,Rainy,Summer,Exam,Evening,Nachos,101,81
3/1/2022,E,1469,13,1289,Rainy,Summer,Exam,Afternoon,Noodles (Chowmein),99,85
3/1/2022,D,1470,14,402,Rainy,Summer,Exam,Evening,Onion Rings,29,14
3/2/2022,C,1471,12,1652,Windy,Summer,Spring,Morning,Pav Bhaji,138,80
3/2/2022,A,1472,0,0,Windy,Summer,Spring,Morning,Dal Makhani,108,58
3/2/2022,C,1473,8,573,Windy,Summer,Spring,Morning,Aloo Gobi,72,33
3/2/2022,E,1474,6,664,Windy,Summer,Spring,Evening,Lassi (Sweet/Salty),111,77
3/2/2022,B,1475,6,75,Windy,Summer,Spring,Evening,Pani Puri/Golgappa,53,33
3/2/2022,D,1476,5,63,Windy,Summer,Spring,Evening,Pani Puri/Golgappa,53,33
3/2/2022,E,1477,9,561,Windy,Summer,Spring,Afternoon,Milkshake (various flavors),103,83
3/2/2022,B,1478,16,1019,Windy,Summer,Spring,Evening,Energy Drinks,64,45
3/2/2022,C,1479,11,1413,Windy,Summer,Spring,Morning,Gulab Jamun,128,79
3/3/2022,A,1480,8,258,Sunny,Summer,Summer,Morning,Ragda Pattice,92,72
3/3/2022,B,1481,2,53,Sunny,Summer,Summer,Morning,Bhel Puri,113,93
3/3/2022,D,1482,3,333,Sunny,Summer,Summer,Morning,Dahi Puri,111,91
3/3/2022,D,1483,18,479,Sunny,Summer,Summer,Afternoon,Bhel Puri,113,93
3/3/2022,D,1484,1,53,Sunny,Summer,Summer,Morning,Thai Green Curry,53,44
3/3/2022,E,1485,4,554,Sunny,Summer,Summer,Evening,Brown Rice Bowl,139,14
3/3/2022,E,1486,0,0,Sunny,Summer,Summer,Evening,Biryani (Veg/Non-Veg),91,72
3/4/2022,D,1487,2,74,Sunny,Summer,Summer,Evening,Greek Salad,37,13
3/4/2022,B,1488,7,98,Sunny,Summer,Summer,Afternoon,Pav Bhaji,65,45
3/4/2022,B,1489,16,1973,Sunny,Summer,Summer,Morning,Vegetable Pulao,123,54
3/4/2022,A,1490,13,932,Sunny,Summer,Summer,Morning,Aloo Gobi,72,33
3/4/2022,C,1491,14,1228,Sunny,Summer,Summer,Evening,Chai (Tea),111,91
3/4/2022,B,1492,14,661,Sunny,Summer,Summer,Evening,Caesar Salad,90,70
3/4/2022,A,1493,5,373,Sunny,Summer,Summer,Morning,Quinoa Salad,75,42
3/4/2022,C,1494,15,697,Sunny,Summer,Summer,Afternoon,"Soda (Cola, Lemon)",46,43
3/5/2022,B,1495,14,1278,Sunny,Summer,Holiday,Morning,Biryani (Veg/Non-Veg),91,72
3/5/2022,D,1496,13,1442,Sunny,Summer,Holiday,Morning,Dahi Puri,111,91
3/5/2022,A,1497,10,818,Sunny,Summer,Holiday,Afternoon,Mixed Bean Salad,82,9
3/5/2022,E,1498,16,1968,Sunny,Summer,Holiday,Morning,Sushi Rolls (Veg),123,32
3/5/2022,E,1499,18,1343,Sunny,Summer,Holiday,Morning,Quinoa Salad,75,42
3/6/2022,C,1500,16,1927,Sunny,Summer,Spring,Afternoon,Vegetable Stir Fry,120,95
3/6/2022,E,1501,12,1480,Sunny,Summer,Spring,Afternoon,Vegetable Pulao,123,54
3/6/2022,D,1502,17,1390,Sunny,Summer,Spring,Evening,Mixed Bean Salad,82,9
3/6/2022,E,1503,12,1324,Sunny,Summer,Spring,Morning,Rajma Chawal,110,31
3/6/2022,D,1504,14,402,Sunny,Summer,Spring,Morning,Onion Rings,29,14
3/6/2022,D,1505,14,1727,Sunny,Summer,Spring,Afternoon,Vegetable Pulao,123,54
3/6/2022,C,1506,3,265,Sunny,Summer,Spring,Evening,French Fries,88,71
3/6/2022,C,1507,17,1511,Sunny,Summer,Spring,Evening,Lemonade,89,7
3/7/2022,A,1508,0,0,Windy,Summer,Summer,Afternoon,Chai (Tea),111,91
3/7/2022,A,1509,9,236,Windy,Summer,Summer,Afternoon,Pad Thai,71,51
3/7/2022,A,1510,14,1278,Windy,Summer,Summer,Afternoon,Biryani (Veg/Non-Veg),91,72
3/7/2022,E,1511,17,495,Windy,Summer,Summer,Evening,Pakora (Bhaji),29,8
3/7/2022,B,1512,3,79,Windy,Summer,Summer,Evening,Pad Thai,71,51
3/8/2022,E,1513,17,1678,Snowy,Summer,Holiday,Afternoon,Chole Bhature,99,16
3/8/2022,B,1514,3,164,Snowy,Summer,Holiday,Afternoon,Ice Cream (various flavors),55,35
3/8/2022,A,1515,0,0,Snowy,Summer,Holiday,Evening,Maggi Noodles,49,29
3/8/2022,C,1516,15,955,Snowy,Summer,Holiday,Evening,Energy Drinks,64,45
3/8/2022,B,1517,12,1662,Snowy,Summer,Holiday,Afternoon,Brown Rice Bowl,139,14
3/8/2022,B,1518,18,1944,Snowy,Summer,Holiday,Afternoon,Dal Makhani,108,58
3/8/2022,B,1519,10,848,Snowy,Summer,Holiday,Afternoon,Pizza (Veg/Non-Veg),85,41
3/9/2022,D,1520,5,688,Sunny,Summer,Fall,Afternoon,Pav Bhaji,138,80
3/9/2022,C,1521,7,428,Sunny,Summer,Fall,Evening,Wraps and Rolls,61,15
3/9/2022,D,1522,12,1060,Sunny,Summer,Fall,Evening,Vada Pav,88,11
3/9/2022,B,1523,6,163,Sunny,Summer,Fall,Morning,Dhokla,77,57
3/9/2022,B,1524,10,711,Sunny,Summer,Fall,Afternoon,Nachos,101,81
3/9/2022,E,1525,8,148,Sunny,Summer,Fall,Afternoon,Falafel Plate,55,35
3/9/2022,E,1526,13,1434,Sunny,Summer,Fall,Morning,Rajma Chawal,110,31
3/10/2022,E,1527,20,1826,Snowy,Summer,Summer,Afternoon,Biryani (Veg/Non-Veg),91,72
3/10/2022,D,1528,12,1767,Snowy,Summer,Summer,Evening,Fruit Juice (various types),147,76
3/10/2022,D,1529,15,1245,Snowy,Summer,Summer,Morning,Oats Pancakes,83,74
3/10/2022,B,1530,5,146,Snowy,Summer,Summer,Afternoon,Pakora (Bhaji),29,8
3/10/2022,C,1531,0,0,Snowy,Summer,Summer,Morning,Pudding,129,90
3/10/2022,E,1532,6,228,Snowy,Summer,Summer,Morning,Fried Rice (Veg/Non-Veg),38,21
3/11/2022,E,1533,16,279,Cloudy,Summer,Winter,Morning,Greek Yogurt with Fruits,52,32
3/11/2022,A,1534,16,473,Cloudy,Summer,Winter,Evening,Coffee,54,34
3/11/2022,E,1535,4,517,Cloudy,Summer,Winter,Evening,Pudding,129,90
3/11/2022,A,1536,16,1954,Cloudy,Summer,Winter,Afternoon,Avocado Toast,122,65
3/12/2022,C,1537,12,915,Windy,Summer,Holiday,Evening,Quesadillas,76,58
3/12/2022,E,1538,7,98,Windy,Summer,Holiday,Evening,Pav Bhaji,65,45
3/12/2022,D,1539,16,1652,Windy,Summer,Holiday,Afternoon,Chikki,103,19
3/12/2022,E,1540,16,1770,Windy,Summer,Holiday,Morning,Lassi (Sweet/Salty),111,77
3/12/2022,A,1541,14,883,Windy,Summer,Holiday,Morning,Burrito Bowl,116,96
3/12/2022,E,1542,16,247,Windy,Summer,Holiday,Morning,Maggi Noodles,49,29
3/12/2022,A,1543,10,877,Windy,Summer,Holiday,Evening,Chai (Tea),111,91
3/12/2022,E,1544,15,431,Windy,Summer,Holiday,Morning,Onion Rings,29,14
3/13/2022,C,1545,19,2441,Sunny,Summer,Break,Afternoon,Gulab Jamun,128,79
3/13/2022,B,1546,1,11,Sunny,Summer,Break,Morning,Dhokla,113,93
3/13/2022,A,1547,3,333,Sunny,Summer,Break,Morning,Dahi Puri,111,91
3/13/2022,B,1548,17,583,Sunny,Summer,Break,Evening,Fruit Custard,76,56
3/13/2022,D,1549,18,1944,Sunny,Summer,Break,Evening,Dal Makhani,108,58
3/13/2022,A,1550,20,349,Sunny,Summer,Break,Evening,Greek Yogurt with Fruits,52,32
3/13/2022,D,1551,3,249,Sunny,Summer,Break,Afternoon,Oats Pancakes,83,74
3/14/2022,D,1552,19,332,Cloudy,Summer,Summer,Afternoon,Greek Yogurt with Fruits,52,32
3/14/2022,C,1553,17,315,Cloudy,Summer,Summer,Afternoon,Falafel Plate,55,35
3/14/2022,A,1554,0,0,Cloudy,Summer,Summer,Morning,Rasgulla,109,89
3/14/2022,E,1555,10,1095,Cloudy,Summer,Summer,Afternoon,Kheer,109,24
3/14/2022,D,1556,17,1511,Cloudy,Summer,Summer,Evening,Lemonade,89,7
3/14/2022,A,1557,11,1136,Cloudy,Summer,Summer,Morning,Chikki,103,19
3/15/2022,A,1558,16,1019,Windy,Summer,Winter,Afternoon,Aloo Tikki,108,88
3/15/2022,E,1559,2,93,Windy,Summer,Winter,Evening,"Soda (Cola, Lemon)",46,43
3/15/2022,B,1560,16,1763,Windy,Summer,Winter,Evening,Pesarattu,110,90
3/15/2022,B,1561,13,1063,Windy,Summer,Winter,Evening,Mixed Bean Salad,82,9
3/15/2022,C,1562,18,1944,Windy,Summer,Winter,Afternoon,Dal Makhani,108,58
3/15/2022,C,1563,12,1190,Windy,Summer,Winter,Evening,Noodles (Chowmein),99,85
3/15/2022,E,1564,9,157,Windy,Summer,Winter,Morning,Greek Yogurt with Fruits,52,32
3/15/2022,C,1565,13,613,Windy,Summer,Winter,Morning,Caesar Salad,90,70
3/15/2022,A,1566,7,855,Windy,Summer,Winter,Afternoon,Avocado Toast,122,65
3/16/2022,A,1567,9,259,Cloudy,Summer,Spring,Evening,Onion Rings,29,14
3/16/2022,A,1568,16,824,Cloudy,Summer,Spring,Afternoon,Aloo Chaat,52,10
3/16/2022,E,1569,9,996,Cloudy,Summer,Spring,Morning,Lassi (Sweet/Salty),111,77
3/16/2022,A,1570,1,76,Cloudy,Summer,Spring,Afternoon,Quesadillas,76,58
3/16/2022,C,1571,1,63,Cloudy,Summer,Spring,Morning,Burrito Bowl,116,96
3/16/2022,A,1572,8,230,Cloudy,Summer,Spring,Morning,Onion Rings,29,14
3/16/2022,D,1573,10,884,Cloudy,Summer,Spring,Evening,Vada Pav,88,11
3/16/2022,A,1574,8,1028,Cloudy,Summer,Spring,Afternoon,Gulab Jamun,128,79
3/16/2022,B,1575,8,610,Cloudy,Summer,Spring,Evening,Quesadillas,76,58
3/17/2022,A,1576,9,573,Snowy,Summer,Break,Morning,Energy Drinks,64,45
3/17/2022,B,1577,15,935,Snowy,Summer,Break,Evening,Milkshake (various flavors),103,83
3/17/2022,B,1578,10,264,Snowy,Summer,Break,Afternoon,Sandwiches (various fillings),26,10
3/17/2022,A,1579,7,226,Snowy,Summer,Break,Afternoon,Ragda Pattice,92,72
3/17/2022,E,1580,4,441,Snowy,Summer,Break,Afternoon,Pesarattu,110,90
3/17/2022,A,1581,10,333,Snowy,Summer,Break,Morning,Rasgulla,109,89
3/17/2022,A,1582,16,1106,Snowy,Summer,Break,Morning,Buttermilk (Chaas),104,84
3/18/2022,E,1583,5,602,Rainy,Summer,Exam,Afternoon,Vegetable Stir Fry,120,95
3/18/2022,E,1584,9,102,Rainy,Summer,Exam,Morning,Dhokla,113,93
3/18/2022,C,1585,7,266,Rainy,Summer,Exam,Evening,Fried Rice (Veg/Non-Veg),38,21
